-1.1925959044639312e-01,-6.7879507459236410e-01,-1.6536083914316062e+00,-2.0069281158789372e-02,-1.0205621975062860e-01,-8.8537472863692346e-02,-2.1338892437079449e+00
-7.8438171627625219e-01,-1.5796780631629921e+00,-1.4356660255510386e-02,-1.0650522949553007e+00,-1.2708622497025068e+00,-1.6022942008481271e+00,-3.5924735823329046e-01
