======================================================
SEEING RESULTS FOR JORDAN'S REWRITE USING SAME RSS LOGIC

iteration2: 1, mu=0.0001, R_average=504, R_average2=504
iteration2: 406, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 407, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 408, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 409, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 410, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 411, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 412, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 413, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 414, mu=100000, R_average=2.68684, R_average2=2.68684

iteration2: 415, mu=100000, R_average=2.68684, R_average2=2.68684

